Inputs,,,Output,,,,,
Wavelength (um),r1 (um),t1 (nm),Absorption,,,,,
447.08423,0.05,0.3,0.2554,,,,,
447.20497,0.05,0.3,0.25424,,,,,
447.32577,0.05,0.3,0.25309,,,,,
447.44664,0.05,0.3,0.25197,,,,,
447.56757,0.05,0.3,0.25086,,,,,
447.68856,0.05,0.3,0.24977,,,,,
447.80963,0.05,0.3,0.2487,,,,,
447.93075,0.05,0.3,0.24765,,,,,
448.05195,0.05,0.3,0.24662,,,,,
448.17321,0.05,0.3,0.24561,,,,,
448.29453,0.05,0.3,0.24462,,,,,
448.41592,0.05,0.3,0.24365,,,,,
448.53738,0.05,0.3,0.24271,,,,,
448.6589,0.05,0.3,0.24179,,,,,
448.78049,0.05,0.3,0.2409,,,,,
448.90214,0.05,0.3,0.24004,,,,,
449.02386,0.05,0.3,0.23921,,,,,
449.14565,0.05,0.3,0.23842,,,,,
449.2675,0.05,0.3,0.23766,,,,,
449.38942,0.05,0.3,0.23695,,,,,
449.5114,0.05,0.3,0.23629,,,,,
449.63345,0.05,0.3,0.23568,,,,,
449.75557,0.05,0.3,0.23513,,,,,
449.87775,0.05,0.3,0.23465,,,,,
450,0.05,0.3,0.23424,,,,,
450.12232,0.05,0.3,0.23392,,,,,
450.2447,0.05,0.3,0.23371,,,,,
450.36715,0.05,0.3,0.23361,,,,,
450.48966,0.05,0.3,0.23364,,,,,
450.61224,0.05,0.3,0.23383,,,,,
450.73489,0.05,0.3,0.2342,,,,,
450.85761,0.05,0.3,0.23478,,,,,
450.98039,0.05,0.3,0.23559,,,,,
451.10324,0.05,0.3,0.23669,,,,,
451.22616,0.05,0.3,0.23811,,,,,
451.34914,0.05,0.3,0.23992,,,,,
451.47219,0.05,0.3,0.24217,,,,,
451.59531,0.05,0.3,0.24493,,,,,
451.71849,0.05,0.3,0.2483,,,,,
451.84175,0.05,0.3,0.25236,,,,,
451.96507,0.05,0.3,0.25722,,,,,
452.08845,0.05,0.3,0.26298,,,,,
452.21191,0.05,0.3,0.26975,,,,,
452.33543,0.05,0.3,0.27763,,,,,
452.45902,0.05,0.3,0.2867,,,,,
452.58267,0.05,0.3,0.297,,,,,
452.7064,0.05,0.3,0.30849,,,,,
452.83019,0.05,0.3,0.32104,,,,,
452.95405,0.05,0.3,0.3344,,,,,
453.07798,0.05,0.3,0.34818,,,,,
453.20197,0.05,0.3,0.36186,,,,,
453.32603,0.05,0.3,0.3748,,,,,
453.45016,0.05,0.3,0.38637,,,,,
453.57436,0.05,0.3,0.39596,,,,,
453.69863,0.05,0.3,0.40314,,,,,
453.82297,0.05,0.3,0.40768,,,,,
453.94737,0.05,0.3,0.40958,,,,,
454.07184,0.05,0.3,0.40905,,,,,
454.19638,0.05,0.3,0.40643,,,,,
454.32099,0.05,0.3,0.40215,,,,,
454.44566,0.05,0.3,0.39663,,,,,
454.57041,0.05,0.3,0.39028,,,,,
454.69522,0.05,0.3,0.38341,,,,,
454.8201,0.05,0.3,0.37631,,,,,
454.94505,0.05,0.3,0.36918,,,,,
455.07007,0.05,0.3,0.36216,,,,,
455.19516,0.05,0.3,0.35536,,,,,
455.32032,0.05,0.3,0.34884,,,,,
455.44554,0.05,0.3,0.34263,,,,,
455.57084,0.05,0.3,0.33676,,,,,
455.6962,0.05,0.3,0.33123,,,,,
455.82164,0.05,0.3,0.32603,,,,,
455.94714,0.05,0.3,0.32115,,,,,
456.07271,0.05,0.3,0.31657,,,,,
456.19835,0.05,0.3,0.31228,,,,,
456.32406,0.05,0.3,0.30826,,,,,
456.44983,0.05,0.3,0.30449,,,,,
456.57568,0.05,0.3,0.30096,,,,,
456.7016,0.05,0.3,0.29763,,,,,
456.82759,0.05,0.3,0.29451,,,,,
456.95364,0.05,0.3,0.29157,,,,,
457.07977,0.05,0.3,0.2888,,,,,
457.20596,0.05,0.3,0.28619,,,,,
457.33223,0.05,0.3,0.28372,,,,,
457.45856,0.05,0.3,0.28139,,,,,
457.58497,0.05,0.3,0.27918,,,,,
457.71144,0.05,0.3,0.27708,,,,,
457.83799,0.05,0.3,0.27509,,,,,
457.9646,0.05,0.3,0.2732,,,,,
458.09129,0.05,0.3,0.27141,,,,,
458.21804,0.05,0.3,0.26969,,,,,
458.34487,0.05,0.3,0.26806,,,,,
458.47176,0.05,0.3,0.2665,,,,,
458.59873,0.05,0.3,0.26501,,,,,
458.72576,0.05,0.3,0.26359,,,,,
458.85287,0.05,0.3,0.26223,,,,,
458.98004,0.05,0.3,0.26092,,,,,
459.10729,0.05,0.3,0.25967,,,,,
459.23461,0.05,0.3,0.25846,,,,,
459.362,0.05,0.3,0.25731,,,,,
459.48946,0.05,0.3,0.2562,,,,,
459.61699,0.05,0.3,0.25513,,,,,
459.74459,0.05,0.3,0.2541,,,,,
459.87226,0.05,0.3,0.25311,,,,,
460,0.05,0.3,0.25215,,,,,
360,0.05,0.35,0.25447,,,,,
360.07828,0.05,0.35,0.25297,,,,,
360.15659,0.05,0.35,0.25149,,,,,
360.23494,0.05,0.35,0.25003,,,,,
360.31332,0.05,0.35,0.24858,,,,,
360.39173,0.05,0.35,0.24715,,,,,
360.47018,0.05,0.35,0.24574,,,,,
360.54866,0.05,0.35,0.24435,,,,,
360.62718,0.05,0.35,0.24297,,,,,
360.70573,0.05,0.35,0.24161,,,,,
360.78431,0.05,0.35,0.24026,,,,,
360.86293,0.05,0.35,0.23893,,,,,
360.94159,0.05,0.35,0.23762,,,,,
361.02027,0.05,0.35,0.23632,,,,,
361.099,0.05,0.35,0.23504,,,,,
361.17775,0.05,0.35,0.23377,,,,,
361.25654,0.05,0.35,0.23251,,,,,
361.33537,0.05,0.35,0.23128,,,,,
361.41423,0.05,0.35,0.23005,,,,,
361.49312,0.05,0.35,0.22884,,,,,
361.57205,0.05,0.35,0.22765,,,,,
361.65102,0.05,0.35,0.22646,,,,,
361.73001,0.05,0.35,0.2253,,,,,
361.80905,0.05,0.35,0.22414,,,,,
361.88811,0.05,0.35,0.223,,,,,
361.96721,0.05,0.35,0.22187,,,,,
362.04635,0.05,0.35,0.22076,,,,,
362.12552,0.05,0.35,0.21966,,,,,
362.20472,0.05,0.35,0.21857,,,,,
362.28396,0.05,0.35,0.21749,,,,,
362.36324,0.05,0.35,0.21643,,,,,
362.44255,0.05,0.35,0.21538,,,,,
362.52189,0.05,0.35,0.21434,,,,,
362.60127,0.05,0.35,0.21331,,,,,
362.68068,0.05,0.35,0.2123,,,,,
362.76013,0.05,0.35,0.21129,,,,,
362.83961,0.05,0.35,0.2103,,,,,
362.91913,0.05,0.35,0.20932,,,,,
362.99868,0.05,0.35,0.20835,,,,,
363.07827,0.05,0.35,0.20739,,,,,
363.15789,0.05,0.35,0.20645,,,,,
363.23755,0.05,0.35,0.20551,,,,,
363.31724,0.05,0.35,0.20458,,,,,
363.39697,0.05,0.35,0.20367,,,,,
363.47673,0.05,0.35,0.20276,,,,,
363.55653,0.05,0.35,0.20187,,,,,
363.63636,0.05,0.35,0.20098,,,,,
363.71623,0.05,0.35,0.20011,,,,,
363.79613,0.05,0.35,0.19925,,,,,
363.87607,0.05,0.35,0.19839,,,,,
363.95604,0.05,0.35,0.19755,,,,,
364.03605,0.05,0.35,0.19671,,,,,
364.11609,0.05,0.35,0.19589,,,,,
364.19617,0.05,0.35,0.19507,,,,,
364.27629,0.05,0.35,0.19426,,,,,
364.35644,0.05,0.35,0.19346,,,,,
364.43662,0.05,0.35,0.19267,,,,,
364.51684,0.05,0.35,0.19189,,,,,
364.59709,0.05,0.35,0.19112,,,,,
364.67738,0.05,0.35,0.19036,,,,,
364.75771,0.05,0.35,0.1896,,,,,
364.83807,0.05,0.35,0.18886,,,,,
364.91847,0.05,0.35,0.18812,,,,,
364.9989,0.05,0.35,0.18739,,,,,
365.07937,0.05,0.35,0.18667,,,,,
365.15987,0.05,0.35,0.18596,,,,,
365.24041,0.05,0.35,0.18525,,,,,
365.32098,0.05,0.35,0.18456,,,,,
365.40159,0.05,0.35,0.18387,,,,,
365.48223,0.05,0.35,0.18319,,,,,
365.56291,0.05,0.35,0.18251,,,,,
365.64363,0.05,0.35,0.18185,,,,,
365.72438,0.05,0.35,0.18119,,,,,
365.80517,0.05,0.35,0.18053,,,,,
365.88599,0.05,0.35,0.17989,,,,,
365.96685,0.05,0.35,0.17925,,,,,
366.04775,0.05,0.35,0.17862,,,,,
366.12868,0.05,0.35,0.178,,,,,
366.20964,0.05,0.35,0.17738,,,,,
366.29064,0.05,0.35,0.17678,,,,,
366.37168,0.05,0.35,0.17617,,,,,
366.45276,0.05,0.35,0.17558,,,,,
366.53386,0.05,0.35,0.17499,,,,,
366.61501,0.05,0.35,0.17441,,,,,
366.69619,0.05,0.35,0.17383,,,,,
366.77741,0.05,0.35,0.17326,,,,,
366.85866,0.05,0.35,0.1727,,,,,
366.93995,0.05,0.35,0.17214,,,,,
367.02128,0.05,0.35,0.17159,,,,,
367.10264,0.05,0.35,0.17105,,,,,
367.18404,0.05,0.35,0.17051,,,,,
367.26547,0.05,0.35,0.16998,,,,,
367.34694,0.05,0.35,0.16946,,,,,
367.42844,0.05,0.35,0.16894,,,,,
367.50999,0.05,0.35,0.16842,,,,,
367.59156,0.05,0.35,0.16792,,,,,
367.67318,0.05,0.35,0.16741,,,,,
367.75483,0.05,0.35,0.16692,,,,,
367.83652,0.05,0.35,0.16643,,,,,
367.91824,0.05,0.35,0.16594,,,,,
368,0.05,0.35,0.16546,,,,,
368.0818,0.05,0.35,0.16499,,,,,
368.16363,0.05,0.35,0.16452,,,,,
368.2455,0.05,0.35,0.16406,,,,,
368.3274,0.05,0.35,0.1636,,,,,
368.40934,0.05,0.35,0.16315,,,,,
368.49132,0.05,0.35,0.1627,,,,,
368.57334,0.05,0.35,0.16226,,,,,
368.65539,0.05,0.35,0.16183,,,,,
368.73747,0.05,0.35,0.1614,,,,,
368.8196,0.05,0.35,0.16097,,,,,
368.90176,0.05,0.35,0.16055,,,,,
368.98396,0.05,0.35,0.16014,,,,,
369.06619,0.05,0.35,0.15973,,,,,
369.14846,0.05,0.35,0.15932,,,,,
369.23077,0.05,0.35,0.15892,,,,,
369.31311,0.05,0.35,0.15853,,,,,
369.39549,0.05,0.35,0.15814,,,,,
369.47791,0.05,0.35,0.15775,,,,,
369.56037,0.05,0.35,0.15737,,,,,
369.64286,0.05,0.35,0.157,,,,,
369.72539,0.05,0.35,0.15663,,,,,
369.80795,0.05,0.35,0.15626,,,,,
369.89055,0.05,0.35,0.1559,,,,,
369.97319,0.05,0.35,0.15555,,,,,
370.05587,0.05,0.35,0.1552,,,,,
370.13858,0.05,0.35,0.15485,,,,,
370.22133,0.05,0.35,0.15451,,,,,
370.30411,0.05,0.35,0.15417,,,,,
370.38694,0.05,0.35,0.15384,,,,,
370.4698,0.05,0.35,0.15351,,,,,
370.5527,0.05,0.35,0.15319,,,,,
370.63563,0.05,0.35,0.15287,,,,,
370.7186,0.05,0.35,0.15256,,,,,
370.80161,0.05,0.35,0.15225,,,,,
370.88466,0.05,0.35,0.15194,,,,,
370.96774,0.05,0.35,0.15165,,,,,
371.05086,0.05,0.35,0.15135,,,,,
371.13402,0.05,0.35,0.15106,,,,,
371.21722,0.05,0.35,0.15078,,,,,
371.30045,0.05,0.35,0.1505,,,,,
371.38372,0.05,0.35,0.15022,,,,,
371.46703,0.05,0.35,0.14995,,,,,
371.55037,0.05,0.35,0.14968,,,,,
371.63375,0.05,0.35,0.14942,,,,,
371.71717,0.05,0.35,0.14916,,,,,
371.80063,0.05,0.35,0.14891,,,,,
371.88412,0.05,0.35,0.14866,,,,,
371.96765,0.05,0.35,0.14842,,,,,
372.05122,0.05,0.35,0.14818,,,,,
372.13483,0.05,0.35,0.14795,,,,,
372.21848,0.05,0.35,0.14772,,,,,
372.30216,0.05,0.35,0.1475,,,,,
372.38588,0.05,0.35,0.14728,,,,,
372.46964,0.05,0.35,0.14706,,,,,
372.55343,0.05,0.35,0.14685,,,,,
372.63726,0.05,0.35,0.14665,,,,,
372.72113,0.05,0.35,0.14645,,,,,
372.80504,0.05,0.35,0.14626,,,,,
372.88899,0.05,0.35,0.14607,,,,,
372.97297,0.05,0.35,0.14589,,,,,
373.05699,0.05,0.35,0.14571,,,,,
373.14105,0.05,0.35,0.14553,,,,,
373.22515,0.05,0.35,0.14537,,,,,
373.30929,0.05,0.35,0.14521,,,,,
373.39346,0.05,0.35,0.14505,,,,,
373.47767,0.05,0.35,0.1449,,,,,
373.56192,0.05,0.35,0.14475,,,,,
373.64621,0.05,0.35,0.14461,,,,,
373.73053,0.05,0.35,0.14448,,,,,
373.8149,0.05,0.35,0.14435,,,,,
373.8993,0.05,0.35,0.14423,,,,,
373.98374,0.05,0.35,0.14412,,,,,
374.06822,0.05,0.35,0.14401,,,,,
374.15273,0.05,0.35,0.1439,,,,,
374.23729,0.05,0.35,0.14381,,,,,
374.32188,0.05,0.35,0.14372,,,,,
374.40651,0.05,0.35,0.14364,,,,,
374.49118,0.05,0.35,0.14356,,,,,
374.57589,0.05,0.35,0.14349,,,,,
374.66063,0.05,0.35,0.14343,,,,,
374.74542,0.05,0.35,0.14338,,,,,
374.83024,0.05,0.35,0.14333,,,,,
374.9151,0.05,0.35,0.1433,,,,,
375,0.05,0.35,0.14327,,,,,
375.08494,0.05,0.35,0.14325,,,,,
375.16991,0.05,0.35,0.14323,,,,,
375.25493,0.05,0.35,0.14323,,,,,
375.33998,0.05,0.35,0.14323,,,,,
375.42507,0.05,0.35,0.14325,,,,,
375.5102,0.05,0.35,0.14327,,,,,
375.59537,0.05,0.35,0.14331,,,,,
375.68058,0.05,0.35,0.14335,,,,,
375.76583,0.05,0.35,0.14341,,,,,
375.85111,0.05,0.35,0.14348,,,,,
375.93644,0.05,0.35,0.14356,,,,,
376.0218,0.05,0.35,0.14365,,,,,
376.1072,0.05,0.35,0.14375,,,,,
376.19264,0.05,0.35,0.14387,,,,,
376.27812,0.05,0.35,0.14399,,,,,
376.36364,0.05,0.35,0.14414,,,,,
376.44919,0.05,0.35,0.1443,,,,,
376.53479,0.05,0.35,0.14447,,,,,
376.62042,0.05,0.35,0.14466,,,,,
376.7061,0.05,0.35,0.14486,,,,,
376.79181,0.05,0.35,0.14509,,,,,
376.87756,0.05,0.35,0.14533,,,,,
376.96335,0.05,0.35,0.14559,,,,,
377.04918,0.05,0.35,0.14587,,,,,
377.13505,0.05,0.35,0.14617,,,,,
377.22096,0.05,0.35,0.14649,,,,,
377.3069,0.05,0.35,0.14683,,,,,
377.39289,0.05,0.35,0.1472,,,,,
377.47891,0.05,0.35,0.1476,,,,,
377.56498,0.05,0.35,0.14802,,,,,
377.65108,0.05,0.35,0.14847,,,,,
377.73723,0.05,0.35,0.14895,,,,,
377.82341,0.05,0.35,0.14946,,,,,
377.90963,0.05,0.35,0.15001,,,,,
377.99589,0.05,0.35,0.15059,,,,,
378.08219,0.05,0.35,0.1512,,,,,
378.16853,0.05,0.35,0.15186,,,,,
378.25491,0.05,0.35,0.15256,,,,,
378.34133,0.05,0.35,0.1533,,,,,
378.42779,0.05,0.35,0.1541,,,,,
378.51429,0.05,0.35,0.15494,,,,,
378.60082,0.05,0.35,0.15583,,,,,
378.6874,0.05,0.35,0.15679,,,,,
378.77402,0.05,0.35,0.15781,,,,,
378.86067,0.05,0.35,0.15889,,,,,
378.94737,0.05,0.35,0.16004,,,,,
379.0341,0.05,0.35,0.16127,,,,,
379.12088,0.05,0.35,0.16258,,,,,
379.20769,0.05,0.35,0.16398,,,,,
379.29455,0.05,0.35,0.16547,,,,,
379.38144,0.05,0.35,0.16706,,,,,
379.46838,0.05,0.35,0.16877,,,,,
379.55535,0.05,0.35,0.17059,,,,,
379.64237,0.05,0.35,0.17254,,,,,
379.72942,0.05,0.35,0.17463,,,,,
379.81651,0.05,0.35,0.17687,,,,,
379.90365,0.05,0.35,0.17927,,,,,
379.99082,0.05,0.35,0.18185,,,,,
380.07804,0.05,0.35,0.18462,,,,,
380.16529,0.05,0.35,0.18761,,,,,
380.25258,0.05,0.35,0.19082,,,,,
380.33992,0.05,0.35,0.19429,,,,,
380.42729,0.05,0.35,0.19803,,,,,
380.51471,0.05,0.35,0.20207,,,,,
380.60216,0.05,0.35,0.20645,,,,,
380.68966,0.05,0.35,0.21119,,,,,
380.77719,0.05,0.35,0.21634,,,,,
380.86477,0.05,0.35,0.22192,,,,,
380.95238,0.05,0.35,0.228,,,,,
381.04004,0.05,0.35,0.23461,,,,,
381.12773,0.05,0.35,0.24182,,,,,
381.21547,0.05,0.35,0.24968,,,,,
381.30325,0.05,0.35,0.25828,,,,,
381.39106,0.05,0.35,0.26767,,,,,
381.47892,0.05,0.35,0.27796,,,,,
381.56682,0.05,0.35,0.28922,,,,,
381.65476,0.05,0.35,0.30156,,,,,
381.74274,0.05,0.35,0.31508,,,,,
381.83076,0.05,0.35,0.3299,,,,,
381.91882,0.05,0.35,0.34612,,,,,
382.00692,0.05,0.35,0.36385,,,,,
382.09506,0.05,0.35,0.38319,,,,,
382.18324,0.05,0.35,0.40423,,,,,
382.27147,0.05,0.35,0.42702,,,,,
382.35973,0.05,0.35,0.45155,,,,,
382.44804,0.05,0.35,0.47777,,,,,
382.53638,0.05,0.35,0.5055,,,,,
382.62477,0.05,0.35,0.53447,,,,,
382.7132,0.05,0.35,0.56422,,,,,
382.80166,0.05,0.35,0.59415,,,,,
382.89017,0.05,0.35,0.62346,,,,,
382.97872,0.05,0.35,0.65117,,,,,
383.06731,0.05,0.35,0.67619,,,,,
383.15595,0.05,0.35,0.69736,,,,,
383.24462,0.05,0.35,0.71361,,,,,
383.33333,0.05,0.35,0.72407,,,,,
383.42209,0.05,0.35,0.72816,,,,,
383.51088,0.05,0.35,0.72572,,,,,
383.59972,0.05,0.35,0.71699,,,,,
383.6886,0.05,0.35,0.70261,,,,,
383.77752,0.05,0.35,0.68348,,,,,
383.86648,0.05,0.35,0.66065,,,,,
383.95548,0.05,0.35,0.63523,,,,,
384.04453,0.05,0.35,0.60823,,,,,
384.13361,0.05,0.35,0.58056,,,,,
384.22274,0.05,0.35,0.55295,,,,,
384.31191,0.05,0.35,0.52595,,,,,
384.40111,0.05,0.35,0.49998,,,,,
384.49036,0.05,0.35,0.4753,,,,,
384.57966,0.05,0.35,0.45206,,,,,
384.66899,0.05,0.35,0.43034,,,,,
384.75836,0.05,0.35,0.41015,,,,,
384.84778,0.05,0.35,0.39146,,,,,
384.93724,0.05,0.35,0.3742,,,,,
385.02674,0.05,0.35,0.3583,,,,,
385.11628,0.05,0.35,0.34366,,,,,
385.20586,0.05,0.35,0.3302,,,,,
385.29549,0.05,0.35,0.31782,,,,,
385.38515,0.05,0.35,0.30644,,,,,
385.47486,0.05,0.35,0.29596,,,,,
385.56461,0.05,0.35,0.28631,,,,,
385.6544,0.05,0.35,0.27743,,,,,
385.74423,0.05,0.35,0.26923,,,,,
385.83411,0.05,0.35,0.26165,,,,,
385.92403,0.05,0.35,0.25465,,,,,
386.01399,0.05,0.35,0.24818,,,,,
386.10399,0.05,0.35,0.24217,,,,,
386.19403,0.05,0.35,0.2366,,,,,
386.28411,0.05,0.35,0.23143,,,,,
386.37424,0.05,0.35,0.22662,,,,,
386.46441,0.05,0.35,0.22214,,,,,
386.55462,0.05,0.35,0.21796,,,,,
386.64488,0.05,0.35,0.21406,,,,,
386.73517,0.05,0.35,0.21042,,,,,
386.82551,0.05,0.35,0.20701,,,,,
386.91589,0.05,0.35,0.20382,,,,,
387.00631,0.05,0.35,0.20083,,,,,
387.09677,0.05,0.35,0.19802,,,,,
387.18728,0.05,0.35,0.19538,,,,,
387.27783,0.05,0.35,0.19291,,,,,
387.36842,0.05,0.35,0.19057,,,,,
387.45905,0.05,0.35,0.18838,,,,,
387.54973,0.05,0.35,0.18631,,,,,
387.64045,0.05,0.35,0.18436,,,,,
387.73121,0.05,0.35,0.18251,,,,,
387.82201,0.05,0.35,0.18077,,,,,
387.91286,0.05,0.35,0.17913,,,,,
388.00375,0.05,0.35,0.17757,,,,,
388.09468,0.05,0.35,0.1761,,,,,
388.18565,0.05,0.35,0.1747,,,,,
388.27667,0.05,0.35,0.17338,,,,,
388.36773,0.05,0.35,0.17213,,,,,
388.45883,0.05,0.35,0.17094,,,,,
388.54998,0.05,0.35,0.16981,,,,,
388.64116,0.05,0.35,0.16875,,,,,
388.73239,0.05,0.35,0.16773,,,,,
388.82367,0.05,0.35,0.16677,,,,,
388.91498,0.05,0.35,0.16585,,,,,
389.00634,0.05,0.35,0.16498,,,,,
389.09774,0.05,0.35,0.16416,,,,,
389.18919,0.05,0.35,0.16337,,,,,
389.28068,0.05,0.35,0.16263,,,,,
389.37221,0.05,0.35,0.16192,,,,,
389.46378,0.05,0.35,0.16125,,,,,
389.5554,0.05,0.35,0.16061,,,,,
389.64706,0.05,0.35,0.16,,,,,
389.73876,0.05,0.35,0.15942,,,,,
389.83051,0.05,0.35,0.15888,,,,,
389.9223,0.05,0.35,0.15836,,,,,
390.01413,0.05,0.35,0.15787,,,,,
390.10601,0.05,0.35,0.1574,,,,,
390.19793,0.05,0.35,0.15696,,,,,
390.28989,0.05,0.35,0.15654,,,,,
390.3819,0.05,0.35,0.15614,,,,,
390.47394,0.05,0.35,0.15577,,,,,
390.56604,0.05,0.35,0.15542,,,,,
390.65817,0.05,0.35,0.15509,,,,,
390.75035,0.05,0.35,0.15477,,,,,
390.84258,0.05,0.35,0.15448,,,,,
390.93484,0.05,0.35,0.1542,,,,,
391.02715,0.05,0.35,0.15395,,,,,
391.11951,0.05,0.35,0.15371,,,,,
391.21191,0.05,0.35,0.15348,,,,,
391.30435,0.05,0.35,0.15327,,,,,
391.39683,0.05,0.35,0.15308,,,,,
391.48936,0.05,0.35,0.1529,,,,,
391.58193,0.05,0.35,0.15274,,,,,
391.67455,0.05,0.35,0.15259,,,,,
391.76721,0.05,0.35,0.15246,,,,,
391.85991,0.05,0.35,0.15234,,,,,
391.95266,0.05,0.35,0.15223,,,,,
392.04545,0.05,0.35,0.15214,,,,,
392.13829,0.05,0.35,0.15206,,,,,
392.23117,0.05,0.35,0.15199,,,,,
392.32409,0.05,0.35,0.15194,,,,,
392.41706,0.05,0.35,0.1519,,,,,
392.51007,0.05,0.35,0.15187,,,,,
392.60313,0.05,0.35,0.15185,,,,,
392.69623,0.05,0.35,0.15184,,,,,
392.78937,0.05,0.35,0.15185,,,,,
392.88256,0.05,0.35,0.15187,,,,,
392.97579,0.05,0.35,0.15189,,,,,
393.06907,0.05,0.35,0.15193,,,,,
393.16239,0.05,0.35,0.15198,,,,,
393.25576,0.05,0.35,0.15205,,,,,
393.34917,0.05,0.35,0.15212,,,,,
393.44262,0.05,0.35,0.1522,,,,,
393.53612,0.05,0.35,0.1523,,,,,
393.62966,0.05,0.35,0.15241,,,,,
393.72325,0.05,0.35,0.15252,,,,,
393.81688,0.05,0.35,0.15265,,,,,
393.91056,0.05,0.35,0.15279,,,,,
394.00428,0.05,0.35,0.15294,,,,,
394.09805,0.05,0.35,0.15311,,,,,
394.19186,0.05,0.35,0.15328,,,,,
394.28571,0.05,0.35,0.15346,,,,,
394.37961,0.05,0.35,0.15366,,,,,
394.47356,0.05,0.35,0.15387,,,,,
394.56755,0.05,0.35,0.15408,,,,,
394.66158,0.05,0.35,0.15431,,,,,
394.75566,0.05,0.35,0.15456,,,,,
394.84979,0.05,0.35,0.15481,,,,,
394.94395,0.05,0.35,0.15508,,,,,
395.03817,0.05,0.35,0.15535,,,,,
395.13243,0.05,0.35,0.15564,,,,,
395.22673,0.05,0.35,0.15595,,,,,
395.32108,0.05,0.35,0.15626,,,,,
395.41547,0.05,0.35,0.15659,,,,,
395.50991,0.05,0.35,0.15693,,,,,
395.6044,0.05,0.35,0.15729,,,,,
395.69892,0.05,0.35,0.15765,,,,,
395.7935,0.05,0.35,0.15804,,,,,
395.88812,0.05,0.35,0.15843,,,,,
395.98278,0.05,0.35,0.15884,,,,,
396.07749,0.05,0.35,0.15927,,,,,
396.17225,0.05,0.35,0.15971,,,,,
396.26705,0.05,0.35,0.16016,,,,,
396.3619,0.05,0.35,0.16064,,,,,
396.45679,0.05,0.35,0.16112,,,,,
396.55172,0.05,0.35,0.16163,,,,,
396.64671,0.05,0.35,0.16215,,,,,
396.74173,0.05,0.35,0.16269,,,,,
396.83681,0.05,0.35,0.16325,,,,,
396.93193,0.05,0.35,0.16382,,,,,
397.02709,0.05,0.35,0.16442,,,,,
397.1223,0.05,0.35,0.16503,,,,,
397.21756,0.05,0.35,0.16567,,,,,
397.31286,0.05,0.35,0.16632,,,,,
397.40821,0.05,0.35,0.167,,,,,
397.5036,0.05,0.35,0.16769,,,,,
397.59904,0.05,0.35,0.16842,,,,,
397.69452,0.05,0.35,0.16916,,,,,
397.79006,0.05,0.35,0.16993,,,,,
397.88563,0.05,0.35,0.17072,,,,,
397.98125,0.05,0.35,0.17154,,,,,
398.07692,0.05,0.35,0.17239,,,,,
398.17264,0.05,0.35,0.17326,,,,,
398.2684,0.05,0.35,0.17416,,,,,
398.3642,0.05,0.35,0.1751,,,,,
398.46006,0.05,0.35,0.17606,,,,,
398.55596,0.05,0.35,0.17705,,,,,
398.6519,0.05,0.35,0.17808,,,,,
398.74789,0.05,0.35,0.17914,,,,,
398.84393,0.05,0.35,0.18024,,,,,
398.94001,0.05,0.35,0.18138,,,,,
399.03614,0.05,0.35,0.18255,,,,,
399.13232,0.05,0.35,0.18376,,,,,
399.22854,0.05,0.35,0.18502,,,,,
399.32481,0.05,0.35,0.18632,,,,,
399.42113,0.05,0.35,0.18766,,,,,
399.51749,0.05,0.35,0.18905,,,,,
399.6139,0.05,0.35,0.19049,,,,,
399.71035,0.05,0.35,0.19198,,,,,
399.80686,0.05,0.35,0.19352,,,,,
399.9034,0.05,0.35,0.19512,,,,,
400,0.05,0.35,0.19678,,,,,
400.09664,0.05,0.35,0.1985,,,,,
400.19333,0.05,0.35,0.20028,,,,,
400.29007,0.05,0.35,0.20213,,,,,
400.38685,0.05,0.35,0.20405,,,,,
400.48368,0.05,0.35,0.20604,,,,,
400.58055,0.05,0.35,0.20811,,,,,
400.67747,0.05,0.35,0.21026,,,,,
400.77444,0.05,0.35,0.21249,,,,,
400.87146,0.05,0.35,0.2148,,,,,
400.96852,0.05,0.35,0.21722,,,,,
401.06563,0.05,0.35,0.21972,,,,,
401.16279,0.05,0.35,0.22233,,,,,
401.26,0.05,0.35,0.22505,,,,,
401.35725,0.05,0.35,0.22788,,,,,
401.45455,0.05,0.35,0.23082,,,,,
401.55189,0.05,0.35,0.23389,,,,,
401.64928,0.05,0.35,0.23709,,,,,
401.74672,0.05,0.35,0.24043,,,,,
401.84421,0.05,0.35,0.24392,,,,,
401.94175,0.05,0.35,0.24755,,,,,
402.03933,0.05,0.35,0.25135,,,,,
402.13696,0.05,0.35,0.25532,,,,,
402.23464,0.05,0.35,0.25947,,,,,
402.33236,0.05,0.35,0.26381,,,,,
402.43013,0.05,0.35,0.26834,,,,,
402.52795,0.05,0.35,0.27309,,,,,
402.62582,0.05,0.35,0.27806,,,,,
402.72374,0.05,0.35,0.28327,,,,,
402.8217,0.05,0.35,0.28873,,,,,
402.91971,0.05,0.35,0.29446,,,,,
403.01777,0.05,0.35,0.30046,,,,,
403.11587,0.05,0.35,0.30675,,,,,
403.21402,0.05,0.35,0.31336,,,,,
403.31223,0.05,0.35,0.3203,,,,,
403.41048,0.05,0.35,0.32759,,,,,
403.50877,0.05,0.35,0.33525,,,,,
403.60712,0.05,0.35,0.3433,,,,,
403.70551,0.05,0.35,0.35176,,,,,
403.80395,0.05,0.35,0.36065,,,,,
403.90244,0.05,0.35,0.37,,,,,
404.00098,0.05,0.35,0.37984,,,,,
